n,m,p_max,I,mean,std,min,max
2,10,128,6,1.4482758620689655,0,1.4482758620689655,1.4482758620689655
2,10,128,7,1.0,0,1.0,1.0
2,10,128,8,1.3333333333333333,0,1.3333333333333333,1.3333333333333333
2,10,128,9,1.0,0,1.0,1.0
2,10,128,10,4.0,0,4.0,4.0
2,10,128,11,1.4,0,1.4,1.4
2,10,128,12,2.5,0,2.5,2.5
2,10,128,13,1.0,0,1.0,1.0
2,10,128,14,3.3846153846153846,0,3.3846153846153846,3.3846153846153846
2,10,128,15,3.1333333333333333,0,3.1333333333333333,3.1333333333333333
2,10,128,16,1.0,0,1.0,1.0
2,10,128,17,2.0,0,2.0,2.0
2,10,128,18,1.0,0,1.0,1.0
2,10,128,19,1.0,0,1.0,1.0
2,10,128,20,3.25,0,3.25,3.25
2,10,128,21,1.2307692307692308,0,1.2307692307692308,1.2307692307692308
2,10,128,22,2.25,0,2.25,2.25
2,10,128,23,1.2142857142857142,0,1.2142857142857142,1.2142857142857142
2,10,128,24,1.0,0,1.0,1.0
2,10,128,25,2.3333333333333335,0,2.3333333333333335,2.3333333333333335
2,10,128,26,1.0,0,1.0,1.0
2,10,128,27,1.0,0,1.0,1.0
2,10,128,28,2.3333333333333335,0,2.3333333333333335,2.3333333333333335
2,10,128,29,1.6666666666666667,0,1.6666666666666667,1.6666666666666667
2,10,128,30,1.0,0,1.0,1.0
2,10,128,31,2.388888888888889,0,2.388888888888889,2.388888888888889
2,10,128,32,3.375,0,3.375,3.375
2,10,128,33,2.0,0,2.0,2.0
2,10,128,34,4.0,0,4.0,4.0
2,10,128,35,6.2,0,6.2,6.2
2,10,128,36,1.0,0,1.0,1.0
2,10,128,37,6.705882352941177,0,6.705882352941177,6.705882352941177
2,10,128,38,2.8125,0,2.8125,2.8125
2,10,128,39,3.2666666666666666,0,3.2666666666666666,3.2666666666666666
2,10,128,40,2.8857142857142857,0,2.8857142857142857,2.8857142857142857
2,10,128,41,1.0,0,1.0,1.0
2,10,128,42,6.7,0,6.7,6.7
2,10,128,43,1.0,0,1.0,1.0
2,10,128,44,5.791666666666667,0,5.791666666666667,5.791666666666667
2,10,128,45,3.8076923076923075,0,3.8076923076923075,3.8076923076923075
2,10,128,46,4.392857142857143,0,4.392857142857143,4.392857142857143
2,10,128,47,1.0,0,1.0,1.0
2,10,128,48,5.111111111111111,0,5.111111111111111,5.111111111111111
2,10,128,49,2.0,0,2.0,2.0
2,10,128,50,1.0,0,1.0,1.0
2,10,128,51,2.8823529411764706,0,2.8823529411764706,2.8823529411764706
2,10,128,52,4.285714285714286,0,4.285714285714286,4.285714285714286
2,10,128,53,1.3571428571428572,0,1.3571428571428572,1.3571428571428572
2,10,128,54,1.0,0,1.0,1.0
2,10,128,55,2.1666666666666665,0,2.1666666666666665,2.1666666666666665
2,10,128,56,7.5,0,7.5,7.5
2,10,128,57,1.0625,0,1.0625,1.0625
2,10,128,58,1.8863636363636365,0,1.8863636363636365,1.8863636363636365
2,10,128,59,2.212121212121212,0,2.212121212121212,2.212121212121212
2,10,128,60,1.0,0,1.0,1.0
2,10,128,61,5.818181818181818,0,5.818181818181818,5.818181818181818
2,10,128,62,1.0,0,1.0,1.0
2,10,128,63,2.909090909090909,0,2.909090909090909,2.909090909090909
2,10,128,64,1.0,0,1.0,1.0
2,10,128,65,3.65,0,3.65,3.65
2,10,128,66,1.0,0,1.0,1.0
2,10,128,67,2.4,0,2.4,2.4
2,10,128,68,5.5,0,5.5,5.5
2,10,128,69,3.25,0,3.25,3.25
2,10,128,70,2.9583333333333335,0,2.9583333333333335,2.9583333333333335
2,10,128,71,1.0,0,1.0,1.0
2,10,128,72,2.3333333333333335,0,2.3333333333333335,2.3333333333333335
2,10,128,73,5.95,0,5.95,5.95
2,10,128,74,1.0,0,1.0,1.0
2,10,128,75,1.0,0,1.0,1.0
2,10,128,76,2.6666666666666665,0,2.6666666666666665,2.6666666666666665
2,10,128,77,5.6,0,5.6,5.6
2,10,128,78,1.0,0,1.0,1.0
2,10,128,79,1.0,0,1.0,1.0
2,10,128,80,1.5833333333333333,0,1.5833333333333333,1.5833333333333333
2,10,128,81,1.0,0,1.0,1.0
2,10,128,82,5.0,0,5.0,5.0
2,10,128,83,2.25,0,2.25,2.25
2,10,128,84,1.0,0,1.0,1.0
2,10,128,85,1.0,0,1.0,1.0
2,10,128,86,1.0,0,1.0,1.0
2,10,128,87,1.0,0,1.0,1.0
2,10,128,88,1.0,0,1.0,1.0
2,10,128,89,1.0,0,1.0,1.0
2,10,128,90,1.0,0,1.0,1.0
2,10,128,91,1.6666666666666667,0,1.6666666666666667,1.6666666666666667
