n,m,p_max,I,mean,std,min,max
10,10,128,9178,4.8,0.0,4.8,4.8
10,10,128,9179,2.8,0.0,2.8,2.8
10,10,128,9180,6.949999999999998,0.6896557112066862,5.85,7.75
10,10,128,9181,1.3363636363636364,0.35958785275489824,1.0,2.0090909090909093
10,10,128,9182,5.0,0.0,5.0,5.0
10,10,128,9183,1.7156907142857223,0.3490055412335663,1.0,3.2714285714285714
10,10,128,9184,12.229709999999994,2.325634174993991,4.0,18.0
10,10,128,9185,1.0,0.0,1.0,1.0
10,10,128,9186,3.6129032258064515,0.0,3.6129032258064515,3.6129032258064515
10,10,128,9187,1.0,0.0,1.0,1.0
10,10,128,9188,2.4775359999999966,0.6329810808420745,1.0,5.2
10,10,128,9189,2.942857142857143,0.0,2.942857142857143,2.942857142857143
10,10,128,9190,1.0,0.0,1.0,1.0
10,10,128,9191,2.28,0.0,2.28,2.28
10,10,128,9192,1.0,0.0,1.0,1.0
10,10,128,9193,1.0692307692307688,0.05391479141875462,1.0,1.2538461538461538
10,10,128,9194,2.769230769230769,0.0,2.769230769230769,2.769230769230769
10,10,128,9195,2.0,0.0,2.0,2.0
10,10,128,9196,3.4,0.7542472332656507,2.6,5.0
10,10,128,9197,1.6857142857142857,0.0,1.6857142857142857,1.6857142857142857
10,10,128,9198,4.500000000000001,1.1726727123637612,2.4,8.0
10,10,128,9199,1.6956521739130435,0.0,1.6956521739130435,1.6956521739130435
10,10,128,9200,1.0,0.0,1.0,1.0
10,10,128,9201,4.986013333333325,0.5927609915557907,2.461904761904762,5.857142857142857
10,10,128,9202,1.6933442857142855,0.34404752791925,1.0,3.2357142857142858
10,10,128,9203,1.5666666666666667,0.4006938426723769,1.0,2.1333333333333333
10,10,128,9204,1.0,0.0,1.0,1.0
10,10,128,9205,1.396293333333333,0.13991069066716438,1.0,1.8888888888888888
10,10,128,9206,1.0,0.0,1.0,1.0
10,10,128,9207,1.0,0.0,1.0,1.0
10,10,128,9208,2.8684210526315788,0.0,2.8684210526315788,2.8684210526315788
10,10,128,9209,1.4379777777777807,0.13486961055720395,1.1,1.9111111111111112
10,10,128,9210,4.0,0.0,4.0,4.0
10,10,128,9211,2.7030700000000065,0.30432540166735994,1.225,3.25
10,10,128,9212,2.813953488372093,0.0,2.813953488372093,2.813953488372093
10,10,128,9213,1.0,0.0,1.0,1.0
10,10,128,9214,1.0,0.0,1.0,1.0
10,10,128,9215,1.16,0.01632993161855452,1.14,1.18
10,10,128,9216,1.0,0.0,1.0,1.0
10,10,128,9217,4.958333333333333,0.0,4.958333333333333,4.958333333333333
10,10,128,9218,1.9375,0.0,1.9375,1.9375
10,10,128,9219,1.0,0.0,1.0,1.0
10,10,128,9220,1.0,0.0,1.0,1.0
10,10,128,9221,1.2917077777777812,0.05215993485141352,1.1,1.6666666666666667
10,10,128,9222,1.1692111209352611,0.09360679765465149,1.0,1.5076923076923077
10,10,128,9223,1.8,0.0,1.8,1.8
10,10,128,9224,1.0,0.0,1.0,1.0
10,10,128,9225,1.686562500000005,0.6098075939583782,1.0,6.15
10,10,128,9226,1.0,0.0,1.0,1.0
10,10,128,9227,3.5,0.0,3.5,3.5
10,10,128,9228,2.2666666666666666,0.053229064742237715,2.183333333333333,2.3666666666666667
10,10,128,9229,4.205263157894739,0.6001651168499269,2.373684210526316,5.121052631578947
10,10,128,9230,1.0,0.0,1.0,1.0
10,10,128,9231,9.4,0.0,9.4,9.4
10,10,128,9232,1.0,0.0,1.0,1.0
10,10,128,9233,1.6934214988131573,0.2731144719286496,1.0,2.56
10,10,128,9234,1.0,0.0,1.0,1.0
10,10,128,9235,3.2341327272727343,0.1697389777431493,2.1818181818181817,3.3636363636363638
10,10,128,9236,1.0,0.0,1.0,1.0
10,10,128,9237,1.0,0.0,1.0,1.0
10,10,128,9238,1.0,0.0,1.0,1.0
10,10,128,9239,2.6,0.0,2.6,2.6
10,10,128,9240,2.466666666666667,0.0,2.466666666666667,2.466666666666667
10,10,128,9241,1.0,0.0,1.0,1.0
10,10,128,9242,1.2,0.022222222222222233,1.1555555555555554,1.2222222222222223
10,10,128,9243,1.0909090909090908,0.0,1.0909090909090908,1.0909090909090908
10,10,128,9244,1.0,0.0,1.0,1.0
10,10,128,9245,2.5142857142857147,0.5918857982634328,1.7571428571428571,3.2714285714285714
10,10,128,9246,1.0,0.0,1.0,1.0
10,10,128,9247,1.0,0.0,1.0,1.0
10,10,128,9248,2.1923076923076925,0.0,2.1923076923076925,2.1923076923076925
10,10,128,9249,1.0,0.0,1.0,1.0
10,10,128,9250,1.0,0.0,1.0,1.0
10,10,128,9251,4.363157894736842,0.0,4.363157894736842,4.363157894736842
10,10,128,9252,1.0,0.0,1.0,1.0
10,10,128,9253,1.72,0.0,1.72,1.72
10,10,128,9254,2.0,0.0,2.0,2.0
10,10,128,9255,1.0,0.0,1.0,1.0
10,10,128,9256,1.0,0.0,1.0,1.0
10,10,128,9257,1.0,0.0,1.0,1.0
10,10,128,9258,1.4,0.0,1.4,1.4
10,10,128,9259,1.0,0.0,1.0,1.0
10,10,128,9260,1.0,0.0,1.0,1.0
10,10,128,9261,1.0,0.0,1.0,1.0
10,10,128,9262,1.8888888888888888,0.0,1.8888888888888888,1.8888888888888888
10,10,128,9263,1.0,0.0,1.0,1.0
10,10,128,9264,2.6856813920594806,0.9765148360877455,1.0,6.485714285714286
10,10,128,9265,1.9487179487179487,0.0,1.9487179487179487,1.9487179487179487
10,10,128,9266,1.0,0.0,1.0,1.0
10,10,128,9267,1.0,0.0,1.0,1.0
10,10,128,9268,1.0,0.0,1.0,1.0
10,10,128,9269,2.8181818181818183,0.0,2.8181818181818183,2.8181818181818183
10,10,128,9270,2.0408163265306123,0.0,2.0408163265306123,2.0408163265306123
10,10,128,9271,1.6650699227718624,0.02730059663553709,1.5333333333333334,1.8666666666666667
10,10,128,9272,3.606060606060606,0.0,3.606060606060606,3.606060606060606
10,10,128,9273,2.25,0.0,2.25,2.25
10,10,128,9274,1.9648400000000037,0.5417118924299146,1.0,4.2
10,10,128,9275,1.5579024999999977,0.3360713566249732,1.0,2.95
10,10,128,9276,1.0,0.0,1.0,1.0
10,10,128,9277,2.6666666666666665,0.0,2.6666666666666665,2.6666666666666665
10,10,128,9278,2.314775691372082,0.7517540992193046,1.0,5.257142857142857
10,10,128,9279,1.3290410000000035,0.12908861421132348,1.0,2.34
10,10,128,9280,1.7246624999999907,0.5827454573295242,1.0,4.708333333333333
10,10,128,9281,11.8,1.259908100240899,8.4,13.8
10,10,128,9282,1.0,0.0,1.0,1.0
10,10,128,9283,1.677130000000002,0.14719362452225943,1.1,2.0
10,10,128,9284,1.5,0.0,1.5,1.5
10,10,128,9285,1.0,0.0,1.0,1.0
10,10,128,9286,4.013000000000005,0.8477739281306013,1.0,6.411764705882353
