n,m,p_max,I,mean,std,min,max
10,10,5,78,3.6,0.0,3.6,3.6
10,10,5,79,3.5,0.0,3.5,3.5
10,10,5,80,4.2,0.0,4.2,4.2
10,10,5,81,3.7,0.0,3.7,3.7
10,10,5,82,3.2,0.0,3.2,3.2
10,10,5,83,2.3,0.0,2.3,2.3
10,10,5,84,2.6,0.0,2.6,2.6
10,10,5,85,2.3,0.0,2.3,2.3
10,10,5,86,2.9,0.0,2.9,2.9
10,10,5,87,2.5,0.0,2.5,2.5
10,10,5,88,3.2,0.0,3.2,3.2
10,10,5,89,2.3,0.0,2.3,2.3
10,10,5,90,3.3,0.0,3.3,3.3
10,10,5,91,2.6,0.0,2.6,2.6
10,10,5,92,1.35,0.0,1.35,1.35
10,10,5,93,2.9,0.0,2.9,2.9
10,10,5,94,3.2,0.0,3.2,3.2
10,10,5,95,2.8,0.0,2.8,2.8
10,10,5,96,3.3,0.0,3.3,3.3
10,10,5,97,3.0,0.0,3.0,3.0
10,10,5,98,3.9,0.0,3.9,3.9
10,10,5,99,3.5,0.0,3.5,3.5
10,10,7,0,3.1,0.0,3.1,3.1
10,10,7,1,4.6,0.0,4.6,4.6
10,10,7,2,2.7,0.0,2.7,2.7
10,10,7,3,2.4,0.0,2.4,2.4
10,10,7,4,2.7,0.0,2.7,2.7
10,10,7,5,4.4,0.0,4.4,4.4
10,10,7,6,4.5,0.0,4.5,4.5
10,10,7,7,3.4,0.0,3.4,3.4
10,10,7,8,6.0,0.0,6.0,6.0
10,10,7,9,4.0,0.0,4.0,4.0
10,10,7,10,4.1,0.0,4.1,4.1
10,10,7,11,3.4,0.0,3.4,3.4
10,10,7,12,4.0,0.0,4.0,4.0
10,10,7,13,2.7,0.0,2.7,2.7
10,10,7,14,3.2,0.0,3.2,3.2
10,10,7,15,4.3,0.0,4.3,4.3
10,10,7,16,4.4,0.0,4.4,4.4
10,10,7,17,2.5,0.0,2.5,2.5
10,10,7,18,3.8,0.0,3.8,3.8
10,10,7,19,3.5,0.0,3.5,3.5
10,10,7,20,3.8,0.0,3.8,3.8
10,10,7,21,4.1,0.0,4.1,4.1
10,10,7,22,2.55,0.0,2.55,2.55
10,10,7,23,2.6,0.0,2.6,2.6
10,10,7,24,4.1,0.0,4.1,4.1
10,10,7,25,4.2,0.0,4.2,4.2
10,10,7,26,5.4,0.0,5.4,5.4
10,10,7,27,4.9,0.0,4.9,4.9
10,10,7,28,2.7,0.0,2.7,2.7
10,10,7,29,2.6,0.0,2.6,2.6
10,10,7,30,3.8,0.0,3.8,3.8
10,10,7,31,2.0,0.0,2.0,2.0
10,10,7,32,2.1,0.0,2.1,2.1
10,10,7,33,3.5,0.0,3.5,3.5
10,10,7,34,4.0,0.0,4.0,4.0
10,10,7,35,3.15,0.0,3.15,3.15
10,10,7,36,3.1,0.0,3.1,3.1
10,10,7,37,2.25,0.0,2.25,2.25
10,10,7,38,3.2,0.0,3.2,3.2
10,10,7,39,4.8,0.0,4.8,4.8
10,10,7,40,4.0,0.0,4.0,4.0
10,10,7,41,3.8,0.0,3.8,3.8
10,10,7,42,2.9,0.0,2.9,2.9
10,10,7,43,4.1,0.0,4.1,4.1
10,10,7,44,3.3,0.0,3.3,3.3
10,10,7,45,3.7,0.0,3.7,3.7
10,10,7,46,2.3,0.0,2.3,2.3
10,10,7,47,2.6,0.0,2.6,2.6
10,10,7,48,2.0,0.0,2.0,2.0
10,10,7,49,3.1,0.0,3.1,3.1
10,10,7,50,4.0,0.0,4.0,4.0
10,10,7,51,4.7,0.0,4.7,4.7
10,10,7,52,4.6,0.0,4.6,4.6
10,10,7,53,2.4,0.0,2.4,2.4
10,10,7,54,2.7,0.0,2.7,2.7
10,10,7,55,4.6,0.0,4.6,4.6
10,10,7,56,3.0,0.0,3.0,3.0
10,10,7,57,2.1,0.0,2.1,2.1
10,10,7,58,2.7,0.0,2.7,2.7
10,10,7,59,3.9,0.0,3.9,3.9
10,10,7,60,4.3,0.0,4.3,4.3
10,10,7,61,3.9,0.0,3.9,3.9
10,10,7,62,3.9,0.0,3.9,3.9
10,10,7,63,3.9,0.0,3.9,3.9
10,10,7,64,2.7,0.0,2.7,2.7
10,10,7,65,2.7,0.0,2.7,2.7
10,10,7,66,1.95,0.0,1.95,1.95
10,10,7,67,3.5,0.0,3.5,3.5
10,10,7,68,3.2,0.0,3.2,3.2
10,10,7,69,4.0,0.0,4.0,4.0
10,10,7,70,3.8,0.0,3.8,3.8
10,10,7,71,2.5,0.0,2.5,2.5
10,10,7,72,1.6,0.0,1.6,1.6
10,10,7,73,3.3,0.0,3.3,3.3
10,10,7,74,4.1,0.0,4.1,4.1
10,10,7,75,1.65,0.0,1.65,1.65
10,10,7,76,4.8,0.0,4.8,4.8
10,10,7,77,3.4,0.0,3.4,3.4
10,10,7,78,3.5,0.0,3.5,3.5
10,10,7,79,3.9,0.0,3.9,3.9
10,10,7,80,2.25,0.0,2.25,2.25
10,10,7,81,4.6,0.0,4.6,4.6
10,10,7,82,2.2,0.0,2.2,2.2
10,10,7,83,4.3,0.0,4.3,4.3
10,10,7,84,2.8,0.0,2.8,2.8
10,10,7,85,3.4,0.0,3.4,3.4
10,10,7,86,3.3,0.0,3.3,3.3
10,10,7,87,2.2,0.0,2.2,2.2
10,10,7,88,4.1,0.0,4.1,4.1
10,10,7,89,3.6,0.0,3.6,3.6
10,10,7,90,4.3,0.0,4.3,4.3
10,10,7,91,3.6,0.0,3.6,3.6
10,10,7,92,4.5,0.0,4.5,4.5
10,10,7,93,5.8,0.0,5.8,5.8
10,10,7,94,3.6,0.0,3.6,3.6
10,10,7,95,2.2,0.0,2.2,2.2
10,10,7,96,3.1,0.0,3.1,3.1
10,10,7,97,1.7,0.0,1.7,1.7
10,10,7,98,3.3,0.0,3.3,3.3
10,10,7,99,3.7,0.0,3.7,3.7
10,10,9,0,3.3,0.0,3.3,3.3
10,10,9,1,4.2,0.0,4.2,4.2
10,10,9,2,4.4,0.0,4.4,4.4
10,10,9,3,2.45,0.0,2.45,2.45
10,10,9,4,3.85,0.0,3.85,3.85
10,10,9,5,3.5,0.0,3.5,3.5
10,10,9,6,4.6,0.0,4.6,4.6
10,10,9,7,5.5,0.0,5.5,5.5
10,10,9,8,2.6,0.0,2.6,2.6
10,10,9,9,3.1,0.0,3.1,3.1
10,10,9,10,5.3,0.0,5.3,5.3
10,10,9,11,3.7,0.0,3.7,3.7
10,10,9,12,7.7,0.0,7.7,7.7
10,10,9,13,7.9,0.0,7.9,7.9
10,10,9,14,5.1,0.0,5.1,5.1
10,10,9,15,5.6,0.0,5.6,5.6
10,10,9,16,2.8,0.0,2.8,2.8
10,10,9,17,2.8,0.0,2.8,2.8
10,10,9,18,2.9,0.0,2.9,2.9
10,10,9,19,5.0,0.0,5.0,5.0
10,10,9,20,5.9,0.0,5.9,5.9
10,10,9,21,2.6,0.0,2.6,2.6
10,10,9,22,6.9,0.0,6.9,6.9
10,10,9,23,3.1,0.0,3.1,3.1
10,10,9,24,3.65,0.0,3.65,3.65
10,10,9,25,3.4,0.0,3.4,3.4
10,10,9,26,4.5,0.0,4.5,4.5
10,10,9,27,3.7,0.0,3.7,3.7
10,10,9,28,3.85,0.0,3.85,3.85
10,10,9,29,4.9,0.0,4.9,4.9
10,10,9,30,1.4,0.0,1.4,1.4
10,10,9,31,1.7333333333333334,0.0,1.7333333333333334,1.7333333333333334
10,10,9,32,4.5,0.0,4.5,4.5
10,10,9,33,5.3,0.0,5.3,5.3
10,10,9,34,1.65,0.0,1.65,1.65
10,10,9,35,3.6,0.0,3.6,3.6
10,10,9,36,4.5,0.0,4.5,4.5
10,10,9,37,3.2,0.0,3.2,3.2
10,10,9,38,4.7,0.0,4.7,4.7
10,10,9,39,5.6,0.0,5.6,5.6
10,10,9,40,3.8,0.0,3.8,3.8
10,10,9,41,2.75,0.0,2.75,2.75
10,10,9,42,6.0,0.0,6.0,6.0
10,10,9,43,3.9,0.0,3.9,3.9
10,10,9,44,3.4,0.0,3.4,3.4
10,10,9,45,2.1333333333333333,0.0,2.1333333333333333,2.1333333333333333
10,10,9,46,4.0,0.0,4.0,4.0
10,10,9,47,3.45,0.0,3.45,3.45
10,10,9,48,5.4,0.0,5.4,5.4
10,10,9,49,1.9,0.0,1.9,1.9
10,10,9,50,2.95,0.0,2.95,2.95
10,10,9,51,5.5,0.0,5.5,5.5
10,10,9,52,3.4,0.0,3.4,3.4
10,10,9,53,2.05,0.0,2.05,2.05
10,10,9,54,2.55,0.0,2.55,2.55
10,10,9,55,2.3,0.0,2.3,2.3
10,10,9,56,2.6,0.0,2.6,2.6
10,10,9,57,2.0,0.0,2.0,2.0
10,10,9,58,6.6,0.0,6.6,6.6
10,10,9,59,4.3,0.0,4.3,4.3
10,10,9,60,5.3,0.0,5.3,5.3
10,10,9,61,6.5,0.0,6.5,6.5
10,10,9,62,5.3,0.0,5.3,5.3
10,10,9,63,5.2,0.0,5.2,5.2
10,10,9,64,3.3,0.0,3.3,3.3
10,10,9,65,4.9,0.0,4.9,4.9
10,10,9,66,6.7,0.0,6.7,6.7
10,10,9,67,1.475,0.0,1.475,1.475
10,10,9,68,3.3,0.0,3.3,3.3
10,10,9,69,2.1,0.0,2.1,2.1
10,10,9,70,3.6,0.0,3.6,3.6
10,10,9,71,6.3,0.0,6.3,6.3
10,10,9,72,4.3,0.0,4.3,4.3
10,10,9,73,3.9,0.0,3.9,3.9
10,10,9,74,5.9,0.0,5.9,5.9
10,10,9,75,7.0,0.0,7.0,7.0
10,10,9,76,3.2,0.0,3.2,3.2
10,10,9,77,3.9,0.0,3.9,3.9
10,10,9,78,4.6,0.0,4.6,4.6
10,10,9,79,6.7,0.0,6.7,6.7
10,10,9,80,4.1,0.0,4.1,4.1
10,10,9,81,4.5,0.0,4.5,4.5
10,10,9,82,2.75,0.0,2.75,2.75
10,10,9,83,2.0,0.0,2.0,2.0
10,10,9,84,2.85,0.0,2.85,2.85
10,10,9,85,4.1,0.0,4.1,4.1
10,10,9,86,3.15,0.0,3.15,3.15
10,10,9,87,6.1,0.0,6.1,6.1
10,10,9,88,5.4,0.0,5.4,5.4
10,10,9,89,2.8,0.0,2.8,2.8
10,10,9,90,2.55,0.0,2.55,2.55
10,10,9,91,5.9,0.0,5.9,5.9
10,10,9,92,2.0,0.0,2.0,2.0
10,10,9,93,6.5,0.0,6.5,6.5
10,10,9,94,5.0,0.0,5.0,5.0
10,10,9,95,3.3,0.0,3.3,3.3
10,10,9,96,2.4,0.0,2.4,2.4
10,10,9,97,1.85,0.0,1.85,1.85
10,10,9,98,5.4,0.0,5.4,5.4
10,10,9,99,2.65,0.0,2.65,2.65
10,10,13,0,5.8,0.0,5.8,5.8
10,10,13,1,2.475,0.0,2.475,2.475
10,10,13,2,3.35,0.0,3.35,3.35
10,10,13,3,2.5,0.0,2.5,2.5
10,10,13,4,8.8,0.0,8.8,8.8
10,10,13,5,6.2,0.0,6.2,6.2
10,10,13,6,4.3,0.0,4.3,4.3
10,10,13,7,5.7,0.0,5.7,5.7
10,10,13,8,2.6666666666666665,0.0,2.6666666666666665,2.6666666666666665
10,10,13,9,4.05,0.0,4.05,4.05
10,10,13,10,8.1,0.0,8.1,8.1
10,10,13,11,4.6,0.0,4.6,4.6
10,10,13,12,6.1,0.0,6.1,6.1
10,10,13,13,6.0,0.0,6.0,6.0
10,10,13,14,8.8,0.0,8.8,8.8
10,10,13,15,5.2,0.0,5.2,5.2
10,10,13,16,3.3,0.0,3.3,3.3
10,10,13,17,1.95,0.0,1.95,1.95
10,10,13,18,1.7666666666666666,0.0,1.7666666666666666,1.7666666666666666
10,10,13,19,2.3,0.0,2.3,2.3
10,10,13,20,6.4,0.0,6.4,6.4
10,10,13,21,2.85,0.0,2.85,2.85
10,10,13,22,6.5,0.0,6.5,6.5
10,10,13,23,9.3,0.0,9.3,9.3
10,10,13,24,6.7,0.0,6.7,6.7
10,10,13,25,6.4,0.0,6.4,6.4
10,10,13,26,2.466666666666667,0.0,2.466666666666667,2.466666666666667
10,10,13,27,3.65,0.0,3.65,3.65
10,10,13,28,7.1,0.0,7.1,7.1
10,10,13,29,3.9,0.0,3.9,3.9
10,10,13,30,3.4,0.0,3.4,3.4
10,10,13,31,6.2,0.0,6.2,6.2
10,10,13,32,7.3,0.0,7.3,7.3
10,10,13,33,2.8333333333333335,0.0,2.8333333333333335,2.8333333333333335
10,10,13,34,6.8,0.0,6.8,6.8
10,10,13,35,3.9,0.0,3.9,3.9
10,10,13,36,6.8,0.0,6.8,6.8
10,10,13,37,4.1,0.0,4.1,4.1
10,10,13,38,8.4,0.0,8.4,8.4
10,10,13,39,6.1,0.0,6.1,6.1
10,10,13,40,9.7,0.0,9.7,9.7
10,10,13,41,6.7,0.0,6.7,6.7
10,10,13,42,8.5,0.0,8.5,8.5
10,10,13,43,4.0,0.0,4.0,4.0
10,10,13,44,7.7,0.0,7.7,7.7
10,10,13,45,2.8,0.0,2.8,2.8
10,10,13,46,3.95,0.0,3.95,3.95
10,10,13,47,2.75,0.0,2.75,2.75
10,10,13,48,3.7,0.0,3.7,3.7
10,10,13,49,3.3,0.0,3.3,3.3
10,10,13,50,5.8,0.0,5.8,5.8
10,10,13,51,5.5,0.0,5.5,5.5
10,10,13,52,8.0,0.0,8.0,8.0
10,10,13,53,4.4,0.0,4.4,4.4
10,10,13,54,3.9,0.0,3.9,3.9
10,10,13,55,3.35,0.0,3.35,3.35
10,10,13,56,8.3,0.0,8.3,8.3
10,10,13,57,2.25,0.0,2.25,2.25
10,10,13,58,3.45,0.0,3.45,3.45
10,10,13,59,5.3,0.0,5.3,5.3
10,10,13,60,3.9,0.0,3.9,3.9
10,10,13,61,2.7333333333333334,0.0,2.7333333333333334,2.7333333333333334
10,10,13,62,6.2,0.0,6.2,6.2
10,10,13,63,3.75,0.0,3.75,3.75
10,10,13,64,4.3,0.0,4.3,4.3
10,10,13,65,5.2,0.0,5.2,5.2
10,10,13,66,3.55,0.0,3.55,3.55
10,10,13,67,4.3,0.0,4.3,4.3
10,10,13,68,4.0,0.0,4.0,4.0
10,10,13,69,5.3,0.0,5.3,5.3
10,10,13,70,9.3,0.0,9.3,9.3
10,10,13,71,2.2,0.0,2.2,2.2
10,10,13,72,5.4,0.0,5.4,5.4
10,10,13,73,2.3333333333333335,0.0,2.3333333333333335,2.3333333333333335
10,10,13,74,7.6,0.0,7.6,7.6
10,10,13,75,6.8,0.0,6.8,6.8
10,10,13,76,8.5,0.0,8.5,8.5
10,10,13,77,4.5,0.0,4.5,4.5
10,10,13,78,5.0,0.0,5.0,5.0
10,10,13,79,5.3,0.0,5.3,5.3
10,10,13,80,2.8666666666666667,0.0,2.8666666666666667,2.8666666666666667
10,10,13,81,2.4,0.0,2.4,2.4
10,10,13,82,7.7,0.0,7.7,7.7
10,10,13,83,6.3,0.0,6.3,6.3
10,10,13,84,2.375,0.0,2.375,2.375
10,10,13,85,6.2,0.0,6.2,6.2
10,10,13,86,7.2,0.0,7.2,7.2
10,10,13,87,4.7,0.0,4.7,4.7
10,10,13,88,1.325,0.0,1.325,1.325
10,10,13,89,3.65,0.0,3.65,3.65
10,10,13,90,5.4,0.0,5.4,5.4
10,10,13,91,6.4,0.0,6.4,6.4
10,10,13,92,9.4,0.0,9.4,9.4
10,10,13,93,5.0,0.0,5.0,5.0
10,10,13,94,8.3,0.0,8.3,8.3
10,10,13,95,2.0,0.0,2.0,2.0
10,10,13,96,7.7,0.0,7.7,7.7
10,10,13,97,2.175,0.0,2.175,2.175
10,10,13,98,3.7,0.0,3.7,3.7
10,10,13,99,3.05,0.0,3.05,3.05
10,10,19,0,10.1,0.0,10.1,10.1
10,10,19,1,5.65,0.0,5.65,5.65
10,10,19,2,8.9,0.0,8.9,8.9
10,10,19,3,12.8,0.0,12.8,12.8
10,10,19,4,3.45,0.0,3.45,3.45
10,10,19,5,4.15,0.0,4.15,4.15
10,10,19,6,3.966666666666667,0.0,3.966666666666667,3.966666666666667
10,10,19,7,11.5,0.0,11.5,11.5
10,10,19,8,9.3,0.0,9.3,9.3
10,10,19,9,8.5,0.0,8.5,8.5
10,10,19,10,6.0,0.0,6.0,6.0
10,10,19,11,3.55,0.0,3.55,3.55
10,10,19,12,3.7666666666666666,0.0,3.7666666666666666,3.7666666666666666
10,10,19,13,5.066666666666666,0.0,5.066666666666666,5.066666666666666
10,10,19,14,4.6,0.0,4.6,4.6
10,10,19,15,3.55,0.0,3.55,3.55
10,10,19,16,4.0,0.0,4.0,4.0
10,10,19,17,9.4,0.0,9.4,9.4
10,10,19,18,2.38,0.0,2.38,2.38
10,10,19,19,5.6,0.0,5.6,5.6
10,10,19,20,9.5,0.0,9.5,9.5
10,10,19,21,8.1,0.0,8.1,8.1
10,10,19,22,4.2,0.0,4.2,4.2
10,10,19,23,4.066666666666666,0.0,4.066666666666666,4.066666666666666
10,10,19,24,3.9,0.0,3.9,3.9
10,10,19,25,5.1,0.0,5.1,5.1
10,10,19,26,3.975,0.0,3.975,3.975
10,10,19,27,8.45,0.0,8.45,8.45
10,10,19,28,3.466666666666667,0.0,3.466666666666667,3.466666666666667
10,10,19,29,6.8,0.0,6.8,6.8
10,10,19,30,7.8,0.0,7.8,7.8
10,10,19,31,5.9,0.0,5.9,5.9
10,10,19,32,9.8,0.0,9.8,9.8
10,10,19,33,2.275,0.0,2.275,2.275
10,10,19,34,5.7,0.0,5.7,5.7
10,10,19,35,7.0,0.0,7.0,7.0
10,10,19,36,5.7,0.0,5.7,5.7
10,10,19,37,9.0,0.0,9.0,9.0
10,10,19,38,9.2,0.0,9.2,9.2
10,10,19,39,3.3666666666666667,0.0,3.3666666666666667,3.3666666666666667
10,10,19,40,5.65,0.0,5.65,5.65
10,10,19,41,4.133333333333334,0.0,4.133333333333334,4.133333333333334
10,10,19,42,1.8857142857142857,0.0,1.8857142857142857,1.8857142857142857
10,10,19,43,1.7,0.0,1.7,1.7
10,10,19,44,9.5,0.0,9.5,9.5
10,10,19,45,7.6,0.0,7.6,7.6
10,10,19,46,8.2,0.0,8.2,8.2
10,10,19,47,10.9,0.0,10.9,10.9
10,10,19,48,2.36,0.0,2.36,2.36
10,10,19,49,5.55,0.0,5.55,5.55
10,10,19,50,8.1,0.0,8.1,8.1
10,10,19,51,4.05,0.0,4.05,4.05
10,10,19,52,9.0,0.0,9.0,9.0
10,10,19,53,4.35,0.0,4.35,4.35
10,10,19,54,5.166666666666667,0.0,5.166666666666667,5.166666666666667
10,10,19,55,11.0,0.0,11.0,11.0
10,10,19,56,2.26,0.0,2.26,2.26
10,10,19,57,10.1,0.0,10.1,10.1
10,10,19,58,4.8,0.0,4.8,4.8
10,10,19,59,2.6666666666666665,0.0,2.6666666666666665,2.6666666666666665
10,10,19,60,3.25,0.0,3.25,3.25
10,10,19,61,5.55,0.0,5.55,5.55
10,10,19,62,12.5,0.0,12.5,12.5
10,10,19,63,5.2,0.0,5.2,5.2
10,10,19,64,5.15,0.0,5.15,5.15
10,10,19,65,4.75,0.0,4.75,4.75
10,10,19,66,9.3,0.0,9.3,9.3
10,10,19,67,8.1,0.0,8.1,8.1
10,10,19,68,4.166666666666667,0.0,4.166666666666667,4.166666666666667
10,10,19,69,3.15,0.0,3.15,3.15
10,10,19,70,1.92,0.0,1.92,1.92
10,10,19,71,1.975,0.0,1.975,1.975
10,10,19,72,11.9,0.0,11.9,11.9
10,10,19,73,5.65,0.0,5.65,5.65
10,10,19,74,5.35,0.0,5.35,5.35
10,10,19,75,3.45,0.0,3.45,3.45
10,10,19,76,9.9,0.0,9.9,9.9
10,10,19,77,4.95,0.0,4.95,4.95
10,10,19,78,4.233333333333333,0.0,4.233333333333333,4.233333333333333
10,10,19,79,5.55,0.0,5.55,5.55
10,10,19,80,11.8,0.0,11.8,11.8
10,10,19,81,3.7,0.0,3.7,3.7
10,10,19,82,8.2,0.0,8.2,8.2
10,10,19,83,5.3,0.0,5.3,5.3
10,10,19,84,6.45,0.0,6.45,6.45
10,10,19,85,5.4,0.0,5.4,5.4
10,10,19,86,3.1,0.0,3.1,3.1
10,10,19,87,9.7,0.0,9.7,9.7
10,10,19,88,3.45,0.0,3.45,3.45
10,10,19,89,10.6,0.0,10.6,10.6
10,10,19,90,4.4,0.0,4.4,4.4
10,10,19,91,2.575,0.0,2.575,2.575
10,10,19,92,11.3,0.0,11.3,11.3
10,10,19,93,2.775,0.0,2.775,2.775
10,10,19,94,8.5,0.0,8.5,8.5
10,10,19,95,13.7,0.0,13.7,13.7
10,10,19,96,3.1,0.0,3.1,3.1
10,10,19,97,1.4666666666666666,0.0,1.4666666666666666,1.4666666666666666
10,10,19,98,10.8,0.0,10.8,10.8
10,10,19,99,4.45,0.0,4.45,4.45
10,10,26,0,6.166666666666667,0.0,6.166666666666667,6.166666666666667
10,10,26,1,10.3,0.0,10.3,10.3
10,10,26,2,2.76,0.0,2.76,2.76
10,10,26,3,13.7,0.0,13.7,13.7
10,10,26,4,2.783333333333333,0.0,2.783333333333333,2.783333333333333
10,10,26,5,6.15,0.0,6.15,6.15
10,10,26,6,8.3,0.0,8.3,8.3
10,10,26,7,3.6666666666666665,0.0,3.6666666666666665,3.6666666666666665
10,10,26,8,3.24,0.0,3.24,3.24
10,10,26,9,9.05,0.0,9.05,9.05
10,10,26,10,10.3,0.0,10.3,10.3
10,10,26,11,4.766666666666667,0.0,4.766666666666667,4.766666666666667
10,10,26,12,3.4,0.0,3.4,3.4
10,10,26,13,7.5,0.0,7.5,7.5
10,10,26,14,3.025,0.0,3.025,3.025
10,10,26,15,15.1,0.0,15.1,15.1
10,10,26,16,13.0,0.0,13.0,13.0
10,10,26,17,7.9,0.0,7.9,7.9
10,10,26,18,6.5,0.0,6.5,6.5
10,10,26,19,3.02,0.0,3.02,3.02
10,10,26,20,4.066666666666666,0.0,4.066666666666666,4.066666666666666
10,10,26,21,6.05,0.0,6.05,6.05
10,10,26,22,8.15,0.0,8.15,8.15
10,10,26,23,1.63,0.0,1.63,1.63
10,10,26,24,7.6,0.0,7.6,7.6
10,10,26,25,15.6,0.0,15.6,15.6
10,10,26,26,3.575,0.0,3.575,3.575
10,10,26,27,2.6,0.0,2.6,2.6
10,10,26,28,8.35,0.0,8.35,8.35
10,10,26,29,3.125,0.0,3.125,3.125
10,10,26,30,18.5,0.0,18.5,18.5
10,10,26,31,6.3,0.0,6.3,6.3
10,10,26,32,5.55,0.0,5.55,5.55
10,10,26,33,6.1,0.0,6.1,6.1
10,10,26,34,4.725,0.0,4.725,4.725
10,10,26,35,14.7,0.0,14.7,14.7
10,10,26,36,6.7,0.0,6.7,6.7
10,10,26,37,1.6181818181818182,0.0,1.6181818181818182,1.6181818181818182
10,10,26,38,16.3,0.0,16.3,16.3
10,10,26,39,2.5,0.0,2.5,2.5
10,10,26,40,14.0,0.0,14.0,14.0
10,10,26,41,5.833333333333333,0.0,5.833333333333333,5.833333333333333
10,10,26,42,5.8,0.0,5.8,5.8
10,10,26,43,1.7,0.0,1.7,1.7
10,10,26,44,12.4,0.0,12.4,12.4
10,10,26,45,5.5,0.0,5.5,5.5
10,10,26,46,8.95,0.0,8.95,8.95
10,10,26,47,4.066666666666666,0.0,4.066666666666666,4.066666666666666
10,10,26,48,3.3,0.0,3.3,3.3
10,10,26,49,3.4,0.0,3.4,3.4
10,10,26,50,5.7,0.0,5.7,5.7
10,10,26,51,12.5,0.0,12.5,12.5
10,10,26,52,6.9,0.0,6.9,6.9
10,10,26,53,3.32,0.0,3.32,3.32
10,10,26,54,9.2,0.0,9.2,9.2
10,10,26,55,7.7,0.0,7.7,7.7
10,10,26,56,5.6,0.0,5.6,5.6
10,10,26,57,7.6,0.0,7.6,7.6
10,10,26,58,3.966666666666667,0.0,3.966666666666667,3.966666666666667
10,10,26,59,1.5818181818181818,0.0,1.5818181818181818,1.5818181818181818
10,10,26,60,3.15,0.0,3.15,3.15
10,10,26,61,3.775,0.0,3.775,3.775
10,10,26,62,4.2,0.0,4.2,4.2
10,10,26,63,4.9,0.0,4.9,4.9
10,10,26,64,1.8888888888888888,0.0,1.8888888888888888,1.8888888888888888
10,10,26,65,3.15,0.0,3.15,3.15
10,10,26,66,12.0,0.0,12.0,12.0
10,10,26,67,2.0166666666666666,0.0,2.0166666666666666,2.0166666666666666
10,10,26,68,4.2,0.0,4.2,4.2
10,10,26,69,3.42,0.0,3.42,3.42
10,10,26,70,4.0,0.0,4.0,4.0
10,10,26,71,3.966666666666667,0.0,3.966666666666667,3.966666666666667
10,10,26,72,7.8,0.0,7.8,7.8
10,10,26,73,2.0142857142857142,0.0,2.0142857142857142,2.0142857142857142
10,10,26,74,5.833333333333333,0.0,5.833333333333333,5.833333333333333
10,10,26,75,18.0,0.0,18.0,18.0
10,10,26,76,3.05,0.0,3.05,3.05
10,10,26,77,6.6,0.0,6.6,6.6
10,10,26,78,11.6,0.0,11.6,11.6
10,10,26,79,2.6142857142857143,0.0,2.6142857142857143,2.6142857142857143
10,10,26,80,4.45,0.0,4.45,4.45
10,10,26,81,4.08,0.0,4.08,4.08
10,10,26,82,1.325,0.0,1.325,1.325
10,10,26,83,10.5,0.0,10.5,10.5
10,10,26,84,7.25,0.0,7.25,7.25
10,10,26,85,2.975,0.0,2.975,2.975
10,10,26,86,3.675,0.0,3.675,3.675
10,10,26,87,15.6,0.0,15.6,15.6
10,10,26,88,4.0,0.0,4.0,4.0
10,10,26,89,15.1,0.0,15.1,15.1
10,10,26,90,14.0,0.0,14.0,14.0
10,10,26,91,2.5,0.0,2.5,2.5
10,10,26,92,14.6,0.0,14.6,14.6
10,10,26,93,4.35,0.0,4.35,4.35
10,10,26,94,11.8,0.0,11.8,11.8
10,10,26,95,6.8,0.0,6.8,6.8
10,10,26,96,13.6,0.0,13.6,13.6
10,10,26,97,9.5,0.0,9.5,9.5
10,10,26,98,7.6,0.0,7.6,7.6
10,10,26,99,2.466666666666667,0.0,2.466666666666667,2.466666666666667
10,10,37,0,1.725,0.0,1.725,1.725
10,10,37,1,17.8,0.0,17.8,17.8
10,10,37,2,23.9,0.0,23.9,23.9
10,10,37,3,7.4,0.0,7.4,7.4
10,10,37,4,3.3,0.0,3.3,3.3
10,10,37,5,19.4,0.0,19.4,19.4
10,10,37,6,8.7,0.0,8.7,8.7
10,10,37,7,6.9,0.0,6.9,6.9
10,10,37,8,13.2,0.0,13.2,13.2
10,10,37,9,12.9,0.0,12.9,12.9
10,10,37,10,7.7,0.0,7.7,7.7
10,10,37,11,6.45,0.0,6.45,6.45
10,10,37,12,5.7,0.0,5.7,5.7
10,10,37,13,2.3714285714285714,0.0,2.3714285714285714,2.3714285714285714
10,10,37,14,3.3333333333333335,0.0,3.3333333333333335,3.3333333333333335
10,10,37,15,5.75,0.0,5.75,5.75
10,10,37,16,3.3833333333333333,0.0,3.3833333333333333,3.3833333333333333
10,10,37,17,18.4,0.0,18.4,18.4
10,10,37,18,14.9,0.0,14.9,14.9
10,10,37,19,4.35,0.0,4.35,4.35
10,10,37,20,7.175,0.0,7.175,7.175
10,10,37,21,24.7,0.0,24.7,24.7
10,10,37,22,15.3,0.0,15.3,15.3
10,10,37,23,4.325,0.0,4.325,4.325
10,10,37,24,9.6,0.0,9.6,9.6
10,10,37,25,4.3,0.0,4.3,4.3
10,10,37,26,14.95,0.0,14.95,14.95
10,10,37,27,3.14,0.0,3.14,3.14
10,10,37,28,2.3833333333333333,0.0,2.3833333333333333,2.3833333333333333
10,10,37,29,6.25,0.0,6.25,6.25
10,10,37,30,4.5,0.0,4.5,4.5
10,10,37,31,2.8125,0.0,2.8125,2.8125
10,10,37,32,3.975,0.0,3.975,3.975
10,10,37,33,9.0,0.0,9.0,9.0
10,10,37,34,2.1636363636363636,0.0,2.1636363636363636,2.1636363636363636
