n,m,p_max,I,mean,std,min,max
10,10,128,103,8.357142857142858,0,8.357142857142858,8.357142857142858
10,10,128,104,1.0,0,1.0,1.0
10,10,128,105,2.176470588235294,0,2.176470588235294,2.176470588235294
10,10,128,106,1.0,0,1.0,1.0
10,10,128,107,1.2142857142857142,0,1.2142857142857142,1.2142857142857142
10,10,128,108,1.0,0,1.0,1.0
10,10,128,109,1.0,0,1.0,1.0
10,10,128,110,1.0,0,1.0,1.0
10,10,128,111,3.357142857142857,0,3.357142857142857,3.357142857142857
10,10,128,112,2.3714285714285714,0,2.3714285714285714,2.3714285714285714
10,10,128,113,1.0,0,1.0,1.0
10,10,128,114,1.4545454545454546,0,1.4545454545454546,1.4545454545454546
10,10,128,115,1.0,0,1.0,1.0
10,10,128,116,1.0,0,1.0,1.0
10,10,128,117,1.7142857142857142,0,1.7142857142857142,1.7142857142857142
10,10,128,118,2.909090909090909,0,2.909090909090909,2.909090909090909
10,10,128,119,1.0,0,1.0,1.0
10,10,128,120,1.0,0,1.0,1.0
10,10,128,121,1.0,0,1.0,1.0
10,10,128,122,1.0,0,1.0,1.0
10,10,128,123,2.088235294117647,0,2.088235294117647,2.088235294117647
10,10,128,124,1.0,0,1.0,1.0
10,10,128,125,10.25,0,10.25,10.25
10,10,128,126,4.0625,0,4.0625,4.0625
10,10,128,127,1.0,0,1.0,1.0
10,10,128,128,3.5185185185185186,0,3.5185185185185186,3.5185185185185186
10,10,128,129,1.0,0,1.0,1.0
10,10,128,130,9.384615384615385,0,9.384615384615385,9.384615384615385
10,10,128,131,1.0,0,1.0,1.0
10,10,128,132,1.0357142857142858,0,1.0357142857142858,1.0357142857142858
10,10,128,133,1.0,0,1.0,1.0
10,10,128,134,4.0,0,4.0,4.0
10,10,128,135,1.0,0,1.0,1.0
10,10,128,136,3.1875,0,3.1875,3.1875
10,10,128,137,7.3076923076923075,0,7.3076923076923075,7.3076923076923075
10,10,128,138,1.0,0,1.0,1.0
10,10,128,139,1.7826086956521738,0,1.7826086956521738,1.7826086956521738
10,10,128,140,1.0,0,1.0,1.0
10,10,128,141,1.0,0,1.0,1.0
10,10,128,142,1.92,0,1.92,1.92
10,10,128,143,1.6111111111111112,0,1.6111111111111112,1.6111111111111112
10,10,128,144,1.0,0,1.0,1.0
10,10,128,145,10.583333333333334,0,10.583333333333334,10.583333333333334
10,10,128,146,1.0,0,1.0,1.0
10,10,128,147,5.5,0,5.5,5.5
10,10,128,148,1.0,0,1.0,1.0
10,10,128,149,5.8,0,5.8,5.8
10,10,128,150,3.4210526315789473,0,3.4210526315789473,3.4210526315789473
10,10,128,151,2.142857142857143,0,2.142857142857143,2.142857142857143
10,10,128,152,1.0,0,1.0,1.0
10,10,128,153,1.0,0,1.0,1.0
10,10,128,154,1.0,0,1.0,1.0
10,10,128,155,1.0,0,1.0,1.0
10,10,128,156,9.0,0,9.0,9.0
10,10,128,157,1.6923076923076923,0,1.6923076923076923,1.6923076923076923
10,10,128,158,5.1,0,5.1,5.1
10,10,128,159,1.0,0,1.0,1.0
10,10,128,160,1.0,0,1.0,1.0
10,10,128,161,1.0,0,1.0,1.0
10,10,128,162,1.0,0,1.0,1.0
10,10,128,163,1.0,0,1.0,1.0
10,10,128,164,1.0,0,1.0,1.0
10,10,128,165,1.6842105263157894,0,1.6842105263157894,1.6842105263157894
10,10,128,166,3.642857142857143,0,3.642857142857143,3.642857142857143
10,10,128,167,3.2285714285714286,0,3.2285714285714286,3.2285714285714286
10,10,128,168,1.2857142857142858,0,1.2857142857142858,1.2857142857142858
10,10,128,169,4.6521739130434785,0,4.6521739130434785,4.6521739130434785
10,10,128,170,2.6206896551724137,0,2.6206896551724137,2.6206896551724137
10,10,128,171,1.0,0,1.0,1.0
10,10,128,172,3.1794871794871793,0,3.1794871794871793,3.1794871794871793
10,10,128,173,5.555555555555555,0,5.555555555555555,5.555555555555555
10,10,128,174,1.0,0,1.0,1.0
10,10,128,175,6.0,0,6.0,6.0
10,10,128,176,1.836734693877551,0,1.836734693877551,1.836734693877551
10,10,128,177,1.0,0,1.0,1.0
10,10,128,178,2.6511627906976742,0,2.6511627906976742,2.6511627906976742
10,10,128,179,1.0,0,1.0,1.0
10,10,128,180,1.0,0,1.0,1.0
10,10,128,181,1.0,0,1.0,1.0
10,10,128,182,1.0,0,1.0,1.0
10,10,128,183,1.0,0,1.0,1.0
